data_checker,data_collector,state,statute_id,statute_name,year,estimated_amount,penalty_type,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,penalty_other,Notes,is_discretionary_text,has_min,has_max,has_fixed,has_numeric_amount,amount_type
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),2011,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),2017,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_97,ariz. rev. stat. ann. § 12-116.01(a),2018,"47% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),1993,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),1993,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),1993,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),1993,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),1993,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),1993,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),1993,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),1993,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),1993,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),1996,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),1997,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),1998,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),1999,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),2002,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),2007,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),2011,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),2017,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_98,ariz. rev. stat. ann. § 12-116.01(b),2018,"7% of any fine, penalty, and forfeiture",Surcharges; fund deposits,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_99,ariz. rev. stat. ann. § 12-116(a),1989,$20.00 - $20.00,Time payment fee,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_99,ariz. rev. stat. ann. § 12-116(a),1991,$20.00 - $20.00,Time payment fee,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_99,ariz. rev. stat. ann. § 12-116(a),1993,$20.00 - $20.00,Time payment fee,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_99,ariz. rev. stat. ann. § 12-116(a),1993,$20.00 - $20.00,Time payment fee,,,,,,False,False,False,False,False,none
,Guiselle M. Delgadillo,arizona,az_99,ariz. rev. stat. ann. § 12-116(a),1993,$20.00 - $20.00,Time payment fee,,,12.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_99,ariz. rev. stat. ann. § 12-116(a),1993,$20.00 - $20.00,Time payment fee,,,12.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_99,ariz. rev. stat. ann. § 12-116(a),1993,$20.00 - $20.00,Time payment fee,,,12.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_99,ariz. rev. stat. ann. § 12-116(a),1997,$20.00 - $20.00,Time payment fee,,,12.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_99,ariz. rev. stat. ann. § 12-116(a),1997,$20.00 - $20.00,Time payment fee,,,12.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_99,ariz. rev. stat. ann. § 12-116(a),2000,$20.00 - $20.00,Time payment fee,,,20.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_99,ariz. rev. stat. ann. § 12-116(a),2004,$20.00 - $20.00,Time payment fee,,,20.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_99,ariz. rev. stat. ann. § 12-116(a),2006,$20.00 - $20.00,Time payment fee,,,20.0,,,False,False,False,True,True,fixed
,Guiselle M. Delgadillo,arizona,az_99,ariz. rev. stat. ann. § 12-116(a),2023,$20.00 - $20.00,Time payment fee,,,20.0,,,False,False,False,True,True,fixed
