data_checker,data_collector,state,statute_id,                 statute_name,estimated_amount,penalty_type,year,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,penalty_other,notes,is_discretionary_text,has_min,has_max,has_fixed,has_numeric_amount,amount_type
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,1941,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,1945,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,1947,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,1963,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,1967,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,1969,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,1970,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,1977,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,1978,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,1981,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,1982,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,1985,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,1988,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,1989,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,1990,,100.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,1993,,100.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,1994,,100.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,2000,,100.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,2002,,100.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,2003,,100.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,2005,,100.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,2010,,100.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,2011,,100.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,2014,,100.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,2015,,100.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,2022,,100.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_539,cal. pen. code § 602(b),$0 - $250,of crimes against property; malicious mischief,2023,,100.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1872,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1873,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1874,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1877,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1905,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1917,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1927,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1929,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1931,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1941,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1945,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1947,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1963,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1967,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1969,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1970,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1977,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1978,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1981,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1982,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1985,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1988,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1989,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1990,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1993,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,1994,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,2000,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,2002,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,2003,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,2005,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,2010,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,2011,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,2014,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,2015,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,2022,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_540,cal. pen. code § 602(c),$2500 - $5000,of crimes against property; malicious mischief,2023,,1000.0,,,,False,False,True,False,True,range
,Clark J. Griffin,california,ca_541,cal. pen. code § 602(d),restitution,of crimes against property; malicious mischief,1872,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_541,cal. pen. code § 602(d),restitution,of crimes against property; malicious mischief,1873,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_541,cal. pen. code § 602(d),restitution,of crimes against property; malicious mischief,1874,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_541,cal. pen. code § 602(d),restitution,of crimes against property; malicious mischief,1877,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_541,cal. pen. code § 602(d),restitution,of crimes against property; malicious mischief,1905,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_541,cal. pen. code § 602(d),restitution,of crimes against property; malicious mischief,1917,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_541,cal. pen. code § 602(d),restitution,of crimes against property; malicious mischief,1927,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_541,cal. pen. code § 602(d),restitution,of crimes against property; malicious mischief,1929,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_541,cal. pen. code § 602(d),restitution,of crimes against property; malicious mischief,1931,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_541,cal. pen. code § 602(d),restitution,of crimes against property; malicious mischief,1941,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_541,cal. pen. code § 602(d),restitution,of crimes against property; malicious mischief,1945,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_541,cal. pen. code § 602(d),restitution,of crimes against property; malicious mischief,1947,,,,,,False,False,False,False,False,none
,Clark J. Griffin,california,ca_541,cal. pen. code § 602(d),restitution,of crimes against property; malicious mischief,1963,,,,,,False,False,False,False,False,none
