la,statute_id,statute_name,estimated_amount,penalty_type,year,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,penalty_other,notes,is_discretionary_text,has_min,has_max,has_fixed,has_numeric_amount,amount_type
Guiselle M Delgadillo,ms_266,miss. code ann. § 97-17-71.1 (4)(c)(i),$0 - $1000,failure of a scrap metal dealer to register with the secretary of state,2008.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_266,miss. code ann. § 97-17-71.1 (4)(c)(i),$0 - $1000,failure of a scrap metal dealer to register with the secretary of state,2016.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_266,miss. code ann. § 97-17-71.1 (4)(c)(i),$0 - $1000,failure of a scrap metal dealer to register with the secretary of state,2022.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_268,miss. code ann. § 97-17-71.2 (5)(a),$0 - $1000,scrap metal dealers are prohibited from paying cash or making any payment at the time of transaction,2008.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_268,miss. code ann. § 97-17-71.2 (5)(a),$0 - $1000,scrap metal dealers are prohibited from paying cash or making any payment at the time of transaction,2022.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_269,miss. code ann. § 97-17-73,$0 - $500,removing agricultural products subject to lien from premises where produced,1942.0,,,,,"Codes, 1880, § 1362; 1892, § 1183; 1906, § 1261; Hemingway’s 1917, § 991; 1930, § 1019; 1942, § 2251., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_270,miss. code ann. § 97-17-75,$0 - $5000,"removing personal property subject to lien from county, or selling same",2005.0,,,,,"Codes, 1871, § 2659; 1880, § 2909; 1892, § 1184; 1906, § 1262; Hemingway’s 1917, § 992; 1930, § 1020; 1942, § 2252; Laws, 1954, ch. 237, § 2; Laws, 2005, ch. 511, § 5, eff from and after July 1, 2005., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_271,miss. code ann. § 97-17-77,$0 - $1000,removing personal property subject to lien out of state,1975.0,,,,,"Codes, 1871, § 2658; 1880, § 2908; 1892, § 1182; 1906, § 1260; Hemingway’s 1917, § 990; 1930, § 1018; 1942, § 2250; Laws, 1954, ch. 237, § 1; Laws, 1975, ch. 459, eff from and after July 1, 1975., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_272,miss. code ann. § 97-17-77,$500 - $5000,removal with intent to defraud; property value of $400 or more,1975.0,500.0,500.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_273,miss. code ann. § 97-17-79,$5 - $20 per tree,trees; boxing pine trees,1942.0,5.0,5.0,,,"Codes, 1892, § 1317; 1906, § 1391; Hemingway’s 1917, § 1134; 1930, § 1165; 1942, § 2408; Laws, 1890, p. 70., other history",False,True,True,False,True,range
Guiselle M Delgadillo,ms_274,miss. code ann. § 97-17-81,$10 - $1000,trees; cutting or rafting upon lands of another,1942.0,10.0,10.0,,,"Codes, Hutchinson’s 1848, ch. 12, art. 6(7); 1857, ch. 64, art. 231; 1871, § 2685; 1880, § 2956; 1892, § 1305; 1906, § 1379; Hemingway’s 1917, § 1119; 1930, § 1149; 1942, § 2386., other history",False,True,True,False,True,range
Guiselle M Delgadillo,ms_275,miss. code ann. § 97-17-83,$5 - $20 per tree,trees; injuring or destroying shade or ornamental tree,1942.0,5.0,5.0,,,"Codes, 1892, § 1319; 1906, § 1393; Hemingway’s 1917, § 1136; 1930, § 1167; 1942, § 2410., other history",False,True,True,False,True,range
Guiselle M Delgadillo,ms_276,miss. code ann. § 97-17-84,$0 - $500,"penalty for the removal of ""sea oats"" or ""uniola paniculata"" from shores",1989.0,,,,,"Laws, 1989, ch. 453, § 1, eff from and after July 1, 1989.",False,False,False,False,False,none
Guiselle M Delgadillo,ms_277,miss. code ann. § 97-17-85,$0 - $50,trespass; going upon inclosed land of another,1997.0,,,,,"Codes, 1880, § 2980; 1892, § 1320; 1906, § 1394; Hemingway’s 1917, § 1137; 1930, § 1168; 1942, § 2411; Laws, 1997, ch. 425, § 2, eff from and after July 1, 1997., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_277,miss. code ann. § 97-17-85,$0 - $50,trespass; going upon inclosed land of another,2024.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_278,miss. code ann. § 97-17-87 (1),$0 - $500,trespass; willful or malicious,2001.0,,,,,"Codes, 1880, §§ 969, 2967; 1892, § 1315; 1906, § 1389; Hemingway’s 1917, § 1132; 1930, § 1163; 1942, § 2406; Laws, 2001, ch. 475, § 1, eff from and after passage (approved Mar. 23, 2001)., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_279,miss. code ann. § 97-17-87 (2)(a),$0 - $1000,trespass; willful or malicious; enhanced penalties for willful trespass on airport operations area,2001.0,,,,,"Codes, 1880, §§ 969, 2967; 1892, § 1315; 1906, § 1389; Hemingway’s 1917, § 1132; 1930, § 1163; 1942, § 2406; Laws, 2001, ch. 475, § 1, eff from and after passage (approved Mar. 23, 2001)., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_280,miss. code ann. § 97-17-89,$0 - $500,"trespass; destruction or removal of vegetation, etc., not amounting to larceny",1962.0,,,,,"Codes, 1942, § 2411.5; Laws, 1958, ch. 264; Laws, 1962, ch. 323, § 3., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_281,miss. code ann. § 97-17-91,$0 - $50 per notice,"trespass; defacing, altering or destroying notices posted on land",1962.0,,,,,"Codes, 1942, § 2409.3; Laws, 1962, ch. 323, § 2., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_282,miss. code ann. § 97-17-93 (1),$0 - $250,entering lands of another without permission; first offense,1997.0,,,,,"Codes, 1892, § 1318; 1906, § 1392; Hemingway’s 1917, § 1135; 1930, § 1166; 1942, § 2409; Laws, 1962, ch. 323, § 1; Laws, 1976, ch. 404; Laws, 1978, ch. 417, § 1; Laws, 1984, ch. 504; Laws, 1987, ch. 331; Laws, 1997, ch. 425, § 3; Laws, 2008, ch. 545, § 2, eff from and after July 1, 2008., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_282,miss. code ann. § 97-17-93 (1),$0 - $250,entering lands of another without permission; first offense,2008.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_283,miss. code ann. § 97-17-93 (1),$500,entering the lands of another without permission; subsequent offenses within 5 years of the previous offense,1997.0,,,,,"Codes, 1892, § 1318; 1906, § 1392; Hemingway’s 1917, § 1135; 1930, § 1166; 1942, § 2409; Laws, 1962, ch. 323, § 1; Laws, 1976, ch. 404; Laws, 1978, ch. 417, § 1; Laws, 1984, ch. 504; Laws, 1987, ch. 331; Laws, 1997, ch. 425, § 3; Laws, 2008, ch. 545, § 2, eff from and after July 1, 2008., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_283,miss. code ann. § 97-17-93 (1),$500,entering the lands of another without permission; subsequent offenses within 5 years of the previous offense,2008.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_284,miss. code ann. § 97-17-95,$0 - $5000,"trespass; entry on premises where atomic machinery, rockets, or other dangerous devices are manufactured",1962.0,,,,,"Codes, 1942, § 2406.5; Laws, 1962, ch. 324, eff from and after passage (approved May 31, 1962)., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_285,miss. code ann. § 97-17-97,$0 - $500,"trespass; entering, remaining in, or upon buildings, premises, or lands of another after being forbidden to do so",1997.0,,,,,"Codes, 1942, § 2409.7; Laws, 1960, ch. 246, §§ 1, 2; Laws, 1997, ch. 471, § 1; Laws, 1997, ch. 425, § 4, eff from and after July 1, 1997., other history",False,False,False,False,False,none
Guiselle M Delgadillo,,miss. code ann. § 97-17-97,$0 - $500,"trespass; entering, remaining in, or upon buildings, premises, or lands of another after being forbidden to do so",1997.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_286,miss. code ann. § 97-17-99,$0 - $500,"trespass; inciting or soliciting others to enter, remain in, or upon buildings, premises, or lands of another",1960.0,,,,,"Codes, 1942, § 2409.5; Laws, 1960, ch. 245, §§ 1, 2., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_287,miss. code ann. § 97-19-21 (3)(a),$0 - $1000,credit cards; use to obtain things of value or operate automatic cash dispensing machines with intent to defraud; value less than $100; first offense,1992.0,,,,,"Codes, 1942, § 2148.7-08; Laws, 1968, ch. 345, § 8; Laws, 1979, ch. 402, § 2; Laws, 1992, ch. 384, § 1, eff from and after July 1, 1992., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_288,miss. code ann. § 97-19-21 (3)(b),$100 - $1000,credit cards; use to obtain things of value or operate automatic cash dispensing machines with intent to defraud; value less than $100; subsequent offense,1992.0,100.0,100.0,,,"Codes, 1942, § 2148.7-08; Laws, 1968, ch. 345, § 8; Laws, 1979, ch. 402, § 2; Laws, 1992, ch. 384, § 1, eff from and after July 1, 1992., other history",False,True,True,False,True,range
Guiselle M Delgadillo,ms_289,miss. code ann. § 97-19-21 (3)(c,$100 - $1000,credit cards; use to obtain things of value or operate automatic cash dispensing machines with intent to defraud; value $100 or more,1992.0,100.0,100.0,,,"Codes, 1942, § 2148.7-08; Laws, 1968, ch. 345, § 8; Laws, 1979, ch. 402, § 2; Laws, 1992, ch. 384, § 1, eff from and after July 1, 1992., other history",False,True,True,False,True,range
Guiselle M Delgadillo,ms_290,miss. code ann. § 97-19-29,$0 - $1000,credit cards; penalty for violation of sections 97-19-5 through 97-19-29,1992.0,,,,,"Codes, 1942, § 2148.7-12; Laws, 1968, ch. 345, § 12; Laws, 1992, ch. 384, § 2, eff from and after July 1, 1992., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_291,miss. code ann. § 97-19-31 (5),$50 - $500,"credit cards; use of credit numbers or other credit devices to obtain credit, goods, property, or services",1986.0,50.0,50.0,,,"Codes, 1942, § 2148.5; Laws, 1960, ch. 248, §§ 1-5; Laws, 1968, ch. 345, § 15; Laws, 1986, ch. 326, eff from and after July 1, 1986., other history",False,True,True,False,True,range
Guiselle M Delgadillo,ms_292,miss. code ann. § 97-19-37,$0 - $250,false personation; masquerading as deaf person,1962.0,,,,,"Codes, 1942, § 2314.5; Laws, 1962, ch. 313, eff from and after June 1, 1962., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_293,miss. code ann. § 97-19-39 (1),$0 - $1000,obtaining a signature or thing of value with intent to defraud; value less than $500,2003.0,,,,,"Codes, Hutchinson’s 1848, ch. 64, art. 12, Title 4(53); 1857, ch. 64, art. 105; 1871, § 2569; 1880, § 2811; 1892, § 1086; 1906, § 1166; Hemingway’s 1917, § 893; 1930, § 919; 1942, § 2149; Laws, 2003, ch. 499, § 5, eff from and after July 1, 2003., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_294,miss. code ann. § 97-19-39 (2),$0 - $10000,obtaining a signature or thing of value with intent to defraud; value $500 or greater,2003.0,,,,,"Codes, Hutchinson’s 1848, ch. 64, art. 12, Title 4(53); 1857, ch. 64, art. 105; 1871, § 2569; 1880, § 2811; 1892, § 1086; 1906, § 1166; Hemingway’s 1917, § 893; 1930, § 919; 1942, § 2149; Laws, 2003, ch. 499, § 5, eff from and after July 1, 2003., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_295,miss. code ann. § 97-19-43,$0 - $20,"patriotic and fraternal organizations; unauthorized use of membership buttons, insignia, etc",1948.0,,,,,,False,False,False,False,False,none
Guiselle M Delgadillo,ms_296,miss. code ann. § 97-19-47,$0 - $1000,receiving deposits when bank is insolvent,1934.0,,,,,"Codes, 1880, § 2814; 1892, § 1089; 1906, § 1169; Hemingway’s 1917, § 896; 1930, § 922; 1942, §§ 2152, 5239; Laws, 1914, ch. 124, § 52; Laws, 1934, ch. 146., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_297,miss. code ann. § 97-19-49,$0 - $500,registering animal falsely; giving false pedigree,1942.0,,,,,"Codes, 1892, § 1090; 1906, § 1170; Hemingway’s 1917, § 899; 1930, § 926; 1942, § 2155; Laws, 1888, p. 90., other history",False,False,False,False,False,none
Guiselle M Delgadillo,ms_298,miss. code ann. § 97-19-67 (1)(a),$25 - $500,"bad checks, electronically converted checks, electronic commercial debits; value less than $100; first offense.",1994.0,25.0,25.0,,,"Codes, 1942, § 2153-06; Laws, 1972, ch. 476, § 6; Laws, 1983, ch. 523, § 5; Laws, 1988, ch. 551, § 6; Laws, 1994, ch. 389, § 1; Laws, 2015, ch. 323, § 7, eff from and after July 1, 2015., other history",False,True,True,False,True,range
Guiselle M Delgadillo,ms_298,miss. code ann. § 97-19-67 (1)(a),$25 - $500,"bad checks, electronically converted checks, electronic commercial debits; value less than $100; first offense.",2015.0,25.0,25.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_299,miss. code ann. § 97-19-67 (1)(b),$50 - $1000,"bad checks, electronically converted checks, electronic commercial debits; value less than $100; second offense",1994.0,50.0,50.0,,,"Codes, 1942, § 2153-06; Laws, 1972, ch. 476, § 6; Laws, 1983, ch. 523, § 5; Laws, 1988, ch. 551, § 6; Laws, 1994, ch. 389, § 1; Laws, 2015, ch. 323, § 7, eff from and after July 1, 2015., other history",False,True,True,False,True,range
Guiselle M Delgadillo,ms_299,miss. code ann. § 97-19-67 (1)(b),$50 - $1000,"bad checks, electronically converted checks, electronic commercial debits; value less than $100; second offense",2015.0,50.0,50.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_300,miss. code ann. § 97-19-67 (1)(d),$100 - $1000,"bad checks, electronically converted checks, electronic commercial debits; value $100 or greater; first or second offense",1994.0,100.0,100.0,,,"Pursuant to Section 1-1-109, the Joint Legislative Committee on Compilation, Revision and Publication of Legislation corrected a typographical error in (2). A comma was inserted following “subsection (1)(a).” The Joint Committee ratified the correction at its August 17, 2015, meeting. The 2015 amendment inserted “electronically converted check, or electronic commercial debit” throughout; in (2), inserted “or electronically converted check” substituted “subsection” for “paragraphs” and added the proviso at the end; in (3), inserted “or payee”; in (4), inserted “or authorizing” at the end; and made minor stylistic changes",False,True,True,False,True,range
Guiselle M Delgadillo,ms_300,miss. code ann. § 97-19-67 (1)(d),$100 - $1000,"bad checks, electronically converted checks, electronic commercial debits; value $100 or greater; first or second offense",2015.0,100.0,100.0,,,,False,True,True,False,True,range
Guiselle M Delgadillo,ms_301,miss. code ann. § 97-19-67 (2)-a,$25 - $500,"bad check, draft, order, or electronically converted check given to satisfy a preexisting debt or make payments on a past-due account; value less than $100; first offense",1994.0,,,,,"Pursuant to Section 1-1-109, the Joint Legislative Committee on Compilation, Revision and Publication of Legislation corrected a typographical error in (2). A comma was inserted following “subsection (1)(a).” The Joint Committee ratified the correction at its August 17, 2015, meeting. The 2015 amendment inserted “electronically converted check, or electronic commercial debit” throughout; in (2), inserted “or electronically converted check” substituted “subsection” for “paragraphs” and added the proviso at the end; in (3), inserted “or payee”; in (4), inserted “or authorizing” at the end; and made minor stylistic changes",False,False,False,False,False,none
Guiselle M Delgadillo,ms_301,miss. code ann. § 97-19-67 (2)-a,$25 - $500,"bad check, draft, order, or electronically converted check given to satisfy a preexisting debt or make payments on a past-due account; value less than $100; first offense",2015.0,,,,,,False,False,False,False,False,none
